ID,DataP,DataA,Prezzo,Intercontinentale,IATAP,IATAA
BA4522,21/10/2023,21/10/2023,550.96,False,GVA,MXP
EW2061,10/4/2023,10/4/2023,165.13,True,PRG,IST
FR3448,14/03/2024,14/03/2024,869.75,True,VLC,PRG
SN5064,30/07/2023,30/07/2023,949.62,True,MIA,WAW
EW3231,24/03/2023,24/03/2023,363.81,False,MAN,JFK
PC6548,6/1/2025,6/1/2025,371.52,False,BUD,SCL
LO1070,27/10/2024,27/10/2024,849.94,False,HKG,JFK
OS5319,15/04/2023,15/04/2023,1194.88,False,LAX,FCO
AY4922,19/05/2024,19/05/2024,951.94,True,BGY,DUB
KL9776,27/02/2025,27/02/2025,500.48,True,VCE,CDG
BA8702,13/04/2024,13/04/2024,1180.09,True,TXL,MRS
W67880,28/11/2024,28/11/2024,1170.65,False,YVR,BCN
PC4311,20/06/2024,20/06/2024,1127.03,False,STN,WAW
SK8458,24/08/2024,24/08/2024,1017.72,True,AUH,EZE
QR4900,29/03/2025,29/03/2025,1104.1,False,PSA,LGW
IB9071,24/07/2023,24/07/2023,356.07,False,GRU,HAM
U27438,4/9/2024,4/9/2024,825.9,False,OSL,BHX
OS9578,6/11/2023,6/11/2023,1275.05,True,VCE,PRG
SK5422,3/3/2023,3/3/2023,1053.23,True,ARN,VIE
QR9409,6/3/2025,6/3/2025,650.79,True,BHX,FCO
U22661,22/04/2024,22/04/2024,107.21,False,LAX,SCL
AY7668,25/05/2024,25/05/2024,1082.96,True,TXL,ORY
QR2881,26/02/2023,26/02/2023,154.49,False,HAM,ZRH
IB7982,3/7/2023,3/7/2023,435.82,True,HKG,ORY
SK2805,1/4/2023,1/4/2023,474.47,False,MUC,MAN
W69234,8/10/2024,8/10/2024,893.79,True,NCE,DUB
AY8772,26/02/2025,26/02/2025,1128.82,True,LIM,GRU
KL9235,20/09/2023,20/09/2023,1171.34,False,BHX,DUS
KL1418,25/07/2023,25/07/2023,375.88,True,BOG,VLC
PC884,23/10/2024,23/10/2024,265.28,True,ARN,PSA
QR968,26/01/2024,26/01/2024,575.97,False,JFK,ATH
SN2258,9/12/2023,9/12/2023,1086.82,True,BRU,BCN
U27750,4/1/2024,4/1/2024,101.91,False,BCN,NCE
SK9513,3/12/2023,3/12/2023,233.52,True,SYD,MAD
EW775,6/6/2024,6/6/2024,530,True,AGP,SAW
IB4760,5/1/2024,5/1/2024,921.46,True,YVR,GVA
W61048,10/3/2024,10/3/2024,702.93,False,OPO,LGW
LH6804,14/02/2023,14/02/2023,313.31,False,LGW,AMD
VY6659,3/7/2023,3/7/2023,588.71,False,YVR,DOH
TK8429,13/10/2023,13/10/2023,1231.75,False,WAW,DXB
LO8476,16/01/2025,16/01/2025,579.46,False,LIN,IST
LH5242,29/04/2023,29/04/2023,72,False,DUS,JFK
IB2494,3/11/2024,3/11/2024,350.28,True,WAW,AMD
EW1730,20/04/2024,20/04/2024,1134.63,False,SIN,YYZ
IB6018,6/9/2023,6/9/2023,751.84,False,MEL,LED
QR9362,14/05/2024,14/05/2024,649.68,True,CTA,CPH
AY4087,29/03/2025,29/03/2025,396.41,False,DUB,CDG
U22617,30/04/2023,30/04/2023,559.49,True,BOG,AUH
AZ6019,20/02/2024,20/02/2024,1036.71,True,BHX,ATH
AY192,4/11/2024,4/11/2024,1162.59,False,IST,SAW
BA5915,22/08/2024,22/08/2024,1202.47,True,DXB,AMS
QR7054,19/02/2024,19/02/2024,618.82,True,ORD,NRT
OS6981,31/10/2024,31/10/2024,512.28,True,BHX,FCO
QR2728,27/02/2024,27/02/2024,758.67,True,PSA,MIA
LH3808,30/01/2023,30/01/2023,1203.23,True,BOG,JFK
VY7243,17/03/2024,17/03/2024,504.08,True,SCL,MRS
AY4996,19/08/2023,19/08/2023,450.2,False,FRA,AUH
AZ7803,17/10/2024,17/10/2024,415.65,True,DUS,IAH
W64025,27/04/2023,27/04/2023,494.27,True,BOS,MUC
AY7517,30/07/2024,30/07/2024,765.82,False,ATH,CPH
BA6031,30/04/2023,30/04/2023,988.54,False,BOS,HKG
AZ3927,29/10/2023,29/10/2023,228.7,False,SYD,HKG
AZ8846,21/02/2024,21/02/2024,694.69,False,DUB,MXP
TK4860,23/09/2024,23/09/2024,319.12,True,IAH,PSA
BA3203,3/3/2023,3/3/2023,1081.76,True,GRU,VCE
FR6751,8/1/2025,8/1/2025,351.28,False,VIE,AUH
OS1968,13/10/2023,13/10/2023,120.31,True,PMO,OPO
W65969,25/08/2024,25/08/2024,40.44,True,FRA,AGP
KL4832,21/01/2024,21/01/2024,939.76,True,SAW,LIN
LO2071,18/09/2024,18/09/2024,139.09,True,MAD,AMD
SK2128,31/10/2024,31/10/2024,428.02,False,PRG,CMB
VY9014,17/10/2024,17/10/2024,1175.16,False,AUH,IST
AZ8559,6/11/2023,6/11/2023,1167.45,True,MRS,MAD
OS4443,11/5/2024,11/5/2024,638.26,True,PSA,BOS
IB3773,17/06/2023,17/06/2023,250.91,True,DOH,PSA
PC3666,10/7/2024,10/7/2024,168.35,False,VLC,MXP
AZ7916,29/04/2023,29/04/2023,1201.54,True,ZRH,DOH
AZ3899,22/07/2024,22/07/2024,761.56,False,SAW,LIN
FR3878,9/6/2023,9/6/2023,950.38,True,LAX,ZRH
U29112,20/01/2024,20/01/2024,950.8,False,IAH,CTA
EK8988,14/10/2023,14/10/2023,672.88,False,SIN,IST
W65328,13/09/2024,13/09/2024,177.98,True,MIA,BGY
IB4964,4/2/2024,4/2/2024,481.84,False,ORD,SOF
LO797,21/04/2023,21/04/2023,1208.89,True,MAN,LIN
AY2575,27/01/2023,27/01/2023,197.52,False,OSL,YVR
SK4882,16/10/2023,16/10/2023,979.39,True,AMD,VIE
EW3174,7/1/2025,7/1/2025,1056.06,False,OSL,VLC
AZ5293,6/12/2023,6/12/2023,797.33,False,SIN,GVA
AY7011,17/09/2023,17/09/2023,1236.17,True,CMB,BHX
EK1878,12/8/2023,12/8/2023,86.78,False,BOG,VIE
FR8767,22/03/2025,22/03/2025,170.57,True,SEA,ESB
U21377,8/9/2024,8/9/2024,1150.78,False,WAW,MIA
SN8690,11/3/2024,11/3/2024,1293.86,False,ICN,PSA
BA9440,10/3/2025,10/3/2025,560.84,True,DOH,STN
SN9969,29/03/2023,29/03/2023,429.54,False,HEL,AUH
EK5533,4/11/2023,4/11/2023,30.67,True,HKG,LGW
AY640,4/2/2023,4/2/2023,504.01,True,HEL,PEK
EK9578,27/09/2023,27/09/2023,949.77,False,MAD,PRG
AF3492,24/05/2023,24/05/2023,972.34,True,BGY,VLC
VY8374,18/05/2024,18/05/2024,782.99,False,YYZ,YVR
SK5446,2/12/2023,2/12/2023,731.2,False,PSA,AUH
AZ3466,26/01/2023,26/01/2023,117.51,False,MIA,ZRH
AZ4039,21/09/2023,21/09/2023,35.19,True,MAD,NCE
LO7435,23/11/2024,23/11/2024,1216.7,True,NAP,DUB
PC594,3/2/2023,3/2/2023,492.62,True,SYD,DOH
W6817,1/9/2023,1/9/2023,982.85,False,BCN,LIN
FR8147,22/07/2023,22/07/2023,169.08,True,ARN,LIS
LH296,29/09/2023,29/09/2023,1207.7,False,SYD,LIS
LO920,9/3/2023,9/3/2023,916.75,True,JFK,AGP
AZ578,21/02/2025,21/02/2025,769.51,False,FCO,LED
EK5242,11/4/2023,11/4/2023,96.7,True,YVR,BRU
TK879,5/7/2023,5/7/2023,987.98,True,FCO,BOS
PC2271,14/08/2023,14/08/2023,1201.85,False,CDG,VIE
PC7031,5/9/2023,5/9/2023,774.69,False,LIS,AMD
IB7451,24/02/2023,24/02/2023,767.9,False,HKG,ZRH
SK7561,7/10/2024,7/10/2024,566.75,True,SOF,PMO
QR755,21/11/2023,21/11/2023,237.55,False,NRT,BLQ
EK8690,23/08/2023,23/08/2023,504.34,True,LIS,NAP
IB3070,16/12/2023,16/12/2023,535.71,False,HAM,PEK
EW638,11/6/2024,11/6/2024,1298.76,True,CTA,OPO
SN4341,5/6/2023,5/6/2023,787.87,False,PMO,WAW
SN8173,13/02/2025,13/02/2025,1170.72,True,AUH,DUS
FR1175,17/10/2024,17/10/2024,515.74,False,OPO,SEA
LH2632,17/01/2025,17/01/2025,212.7,True,BOS,VIE
W65810,23/05/2023,23/05/2023,1289.77,False,MUC,NCE
SN7278,15/08/2023,15/08/2023,862.41,True,DXB,EDI
IB1423,10/11/2023,10/11/2023,417.42,True,VCE,VLC
W61346,17/10/2023,17/10/2023,922.71,True,SEA,AMD
LH1744,12/1/2025,12/1/2025,153.02,False,LIM,ZRH
TK6251,21/02/2024,21/02/2024,939.15,False,PMO,EDI
VY932,26/01/2024,26/01/2024,398.37,False,WAW,STN
LH5071,1/3/2024,1/3/2024,264.64,True,VCE,WAW
SN4158,2/8/2024,2/8/2024,487.93,False,DFW,MXP
LO4681,23/11/2024,23/11/2024,846.87,True,NRT,OPO
AZ4403,26/07/2024,26/07/2024,364.25,True,ESB,PSA
EW5025,4/2/2024,4/2/2024,85.9,False,SCL,AGP
SN3778,3/4/2024,3/4/2024,796.31,False,HEL,CTA
FR4940,5/10/2023,5/10/2023,240.57,True,SIN,FCO
FR3542,23/02/2023,23/02/2023,1143.28,False,ORY,MUC
LO9660,5/3/2024,5/3/2024,157.85,True,PEK,YYZ
BA757,24/01/2025,24/01/2025,738.83,False,MUC,ORY
EW9872,18/06/2024,18/06/2024,1175.91,False,AGP,OSL
BA4865,1/9/2023,1/9/2023,76.18,True,ATH,MEL
EW3040,27/04/2024,27/04/2024,1016.41,True,MIA,SVO
OS9096,10/2/2023,10/2/2023,886.11,False,BHX,NCE
W66805,16/03/2023,16/03/2023,797.29,False,OPO,PSA
LH9234,15/05/2023,15/05/2023,1015.35,False,CMB,LED
VY3192,23/05/2024,23/05/2024,674.6,True,AGP,WAW
FR9812,1/9/2023,1/9/2023,1190.82,True,CPH,YYZ
TK5651,5/3/2024,5/3/2024,145.75,True,NRT,TXL
KL4847,3/6/2023,3/6/2023,267.74,True,BOG,MAD
AY2942,28/06/2024,28/06/2024,331.33,False,DUB,FRA
KL805,14/09/2023,14/09/2023,92.15,True,CDG,EZE
AY1561,29/11/2023,29/11/2023,979.73,True,HKG,FCO
SN9730,11/2/2025,11/2/2025,570.36,True,OSL,NAP
PC3640,12/12/2023,12/12/2023,648.11,False,DOH,VIE
LH6243,14/02/2023,14/02/2023,103.98,True,VCE,HEL
LH4196,18/03/2025,18/03/2025,917.65,True,AUH,MAN
EK285,12/11/2023,12/11/2023,985.08,True,DFW,BGY
SN9557,27/09/2023,27/09/2023,629.19,False,ARN,BUD
EW5766,12/12/2023,12/12/2023,390.5,True,LGW,MAD
BA4146,31/08/2024,31/08/2024,630.18,False,LIS,SAW
PC8276,20/12/2024,20/12/2024,900.87,False,NAP,LIS
AF7352,16/01/2025,16/01/2025,540.77,True,ICN,BGY
BA4749,4/9/2023,4/9/2023,1298.65,True,GVA,IST
EW5250,13/11/2023,13/11/2023,216.45,False,AMS,CDG
EW367,10/2/2024,10/2/2024,1199.89,True,MXP,DUS
SN8122,20/09/2024,20/09/2024,249.31,True,HAM,BLQ
AZ1819,4/12/2024,4/12/2024,1242.68,False,IST,NAP
AY2704,8/11/2024,8/11/2024,168.32,True,FCO,MAD
VY8351,19/01/2023,19/01/2023,925.15,False,VIE,BCN
LO3646,20/11/2023,20/11/2023,761.1,False,MUC,CMB
OS9381,30/05/2023,30/05/2023,931.22,True,VCE,SVO
SN4802,4/9/2024,4/9/2024,553.73,False,BLQ,BOG
PC6817,4/4/2023,4/4/2023,528.29,True,HAM,SVO
IB418,6/6/2024,6/6/2024,194.46,True,SEA,YVR
W66307,29/03/2025,29/03/2025,765.69,False,LED,LIM
U29489,9/9/2024,9/9/2024,973.3,True,MXP,FCO
LO6312,5/2/2023,5/2/2023,299.94,True,DFW,AGP
AY2172,25/09/2023,25/09/2023,455.17,True,WAW,SVO
QR3819,5/1/2025,5/1/2025,722.88,False,VLC,PEK
QR2510,20/01/2023,20/01/2023,435.75,True,MAN,BLQ
EW7052,14/12/2024,14/12/2024,960.44,True,DUS,SEA
W6473,24/02/2025,24/02/2025,475.27,False,LIM,BOG
QR2953,8/1/2025,8/1/2025,479.14,False,SEA,SIN
W69601,5/12/2023,5/12/2023,362.5,True,AUH,BCN
EW4150,29/10/2023,29/10/2023,955.93,True,ARN,IAH
OS1633,27/04/2023,27/04/2023,946.47,True,NRT,OSL
AY7439,4/7/2024,4/7/2024,818.41,True,FRA,VLC
VY7606,12/12/2023,12/12/2023,612.48,False,DXB,MRS
LO6034,6/6/2024,6/6/2024,653.05,True,SVO,HEL
SK6614,16/12/2024,16/12/2024,343.12,False,WAW,SIN
AF8949,28/07/2024,28/07/2024,375.96,False,BLQ,BUD
SN4726,26/04/2024,26/04/2024,52.28,False,LAX,WAW
TK6325,9/11/2024,9/11/2024,326.78,True,NCE,CTA
VY9038,27/05/2024,27/05/2024,1044.73,False,LIM,GRU
VY2111,5/1/2025,5/1/2025,1096.34,True,PEK,MEL
AY8238,17/11/2024,17/11/2024,495.97,False,DUB,PRG
TK9973,25/02/2025,25/02/2025,1111.09,False,BOG,MAN
AF3073,25/11/2024,25/11/2024,495.03,False,SYD,MRS
LO4060,26/03/2024,26/03/2024,1052.52,True,ORY,BOS
TK2420,27/09/2024,27/09/2024,55.63,False,DOH,FCO
LH8254,7/8/2023,7/8/2023,833.46,True,VLC,FRA
U26718,1/4/2023,1/4/2023,1107.56,False,BOG,LHR
VY7951,23/12/2024,23/12/2024,559.73,True,ICN,BGY
AY4251,30/04/2024,30/04/2024,438.01,True,LAX,MUC
OS4783,23/01/2023,23/01/2023,1168.11,True,LGW,VCE
OS4297,15/04/2024,15/04/2024,675.93,False,CPH,OPO
LO4995,21/07/2023,21/07/2023,1273.78,True,VLC,IST
PC4769,24/11/2023,24/11/2023,925.46,False,VIE,PMO
QR5045,29/03/2023,29/03/2023,63.43,False,CDG,DXB
OS5118,2/12/2024,2/12/2024,276.21,True,LHR,TXL
TK3684,23/08/2024,23/08/2024,550.76,False,ORY,HEL
TK1335,11/9/2023,11/9/2023,391.29,False,SEA,ICN
AZ2470,9/8/2023,9/8/2023,206.16,True,DFW,VCE
QR7204,7/10/2023,7/10/2023,157.77,False,ATH,ESB
SK2518,17/01/2023,17/01/2023,593.96,False,MXP,LED
QR9176,16/12/2024,16/12/2024,723.71,False,HAM,CMB
QR9307,25/06/2024,25/06/2024,941.08,False,MRS,MXP
VY496,26/01/2025,26/01/2025,937.61,False,BLQ,ATH
QR4326,4/5/2023,4/5/2023,754.94,False,LED,BOS
EK4216,13/08/2023,13/08/2023,533.58,True,AMD,LIM
SN3078,9/2/2023,9/2/2023,986.22,True,LIM,HAM
QR518,14/07/2023,14/07/2023,302.43,False,ZRH,FRA
TK326,24/02/2023,24/02/2023,318.41,True,MAD,ORD
KL841,2/9/2023,2/9/2023,660.16,True,MUC,ARN
LO3764,22/09/2023,22/09/2023,974.92,True,OPO,SEA
VY4211,4/2/2023,4/2/2023,691.07,False,NRT,JFK
IB1789,9/11/2023,9/11/2023,83.86,True,ZRH,BRU
LH1110,21/11/2024,21/11/2024,1000.99,True,MIA,AMD
IB3508,10/11/2023,10/11/2023,1251.26,False,ORY,BOG
SK4572,17/06/2024,17/06/2024,152.84,False,HEL,DUS
BA5699,14/11/2023,14/11/2023,662.91,False,SOF,AUH
AF6430,29/07/2024,29/07/2024,721.56,True,TXL,AMD
AZ419,6/7/2024,6/7/2024,657.6,False,BUD,DUS
PC9189,3/1/2024,3/1/2024,690.99,False,LIM,OSL
U23055,10/10/2023,10/10/2023,308.84,False,SOF,BUD
U26287,27/03/2024,27/03/2024,461.35,False,BGY,BOG
AY1682,16/08/2024,16/08/2024,69.47,False,PEK,SVO
OS5475,14/02/2023,14/02/2023,910.45,True,FRA,BRU
LO9936,7/7/2023,7/7/2023,206.39,False,SEA,DXB
KL7581,10/1/2024,10/1/2024,98.92,True,CDG,FRA
AF5082,18/03/2025,18/03/2025,1161.61,True,SAW,BRU
SN6390,10/10/2023,10/10/2023,314.83,False,HKG,HAM
OS1749,10/7/2024,10/7/2024,547.44,False,BUD,STN
QR2757,22/01/2023,22/01/2023,36.3,True,SVO,BOS
LO6443,1/7/2023,1/7/2023,679.48,False,NCE,BOG
EK9418,21/12/2023,21/12/2023,865.17,True,VCE,LIS
QR8121,17/02/2024,17/02/2024,383.22,False,MRS,LED
AZ3931,10/9/2023,10/9/2023,1206.67,False,LAX,DOH
LH1979,7/4/2024,7/4/2024,1232.37,False,AUH,VCE
TK311,15/06/2024,15/06/2024,975.77,True,DXB,AGP
KL4053,25/10/2024,25/10/2024,505.43,True,MEL,EZE
SN6970,6/3/2024,6/3/2024,970.63,True,OPO,BHX
AF2551,3/5/2024,3/5/2024,1053.78,True,IST,ZRH
IB7723,25/11/2024,25/11/2024,88.86,False,AMS,BHX
PC4082,18/05/2023,18/05/2023,1297.04,True,PSA,WAW
QR9891,2/8/2024,2/8/2024,1208.89,True,CPH,IST
SN8206,13/01/2023,13/01/2023,521.17,False,HAM,LHR
SK2020,20/08/2023,20/08/2023,755.69,True,LIS,BUD
PC7271,25/09/2024,25/09/2024,977.76,False,LIM,ARN
LH6031,20/02/2023,20/02/2023,587.11,False,ORY,BHX
EK8265,10/7/2024,10/7/2024,1078.73,False,PSA,SIN
AF5393,29/02/2024,29/02/2024,1208.65,False,ICN,DOH
SN4335,19/05/2023,19/05/2023,442.29,True,YYZ,LED
AY8717,26/06/2023,26/06/2023,1290,False,WAW,EZE
KL619,23/02/2023,23/02/2023,801.04,False,DFW,EDI
AF6492,29/09/2023,29/09/2023,1075.08,True,VLC,MIA
AY6345,16/04/2023,16/04/2023,1158.83,True,CMB,BUD
AF2361,19/08/2024,19/08/2024,1240.43,False,LHR,BHX
QR9020,28/08/2023,28/08/2023,956.56,False,MAN,EDI
TK3476,11/10/2024,11/10/2024,1004.47,False,DXB,NRT
OS9363,22/08/2023,22/08/2023,194.58,True,JFK,BLQ
TK6380,14/01/2023,14/01/2023,95.38,False,NAP,VCE
VY7309,18/03/2025,18/03/2025,1223.38,False,GRU,ZRH
VY7958,2/5/2024,2/5/2024,617.67,False,ZRH,DFW
KL9972,13/05/2023,13/05/2023,1030.06,False,MIA,PSA
SK307,28/02/2024,28/02/2024,902.8,True,NRT,LIM
AZ3545,26/07/2023,26/07/2023,980.97,True,YVR,CPH
AZ9043,21/02/2024,21/02/2024,1022.72,True,TXL,LIN
EW410,24/11/2023,24/11/2023,164.72,False,LAX,ORD
AF9202,28/05/2024,28/05/2024,1174.41,False,CMB,AUH
QR7290,28/11/2023,28/11/2023,1005.09,False,BUD,LAX
QR4104,21/07/2024,21/07/2024,405.87,True,WAW,MAD
EW2956,11/12/2024,11/12/2024,685.58,False,FCO,ARN
TK4064,23/06/2024,23/06/2024,997.41,False,FRA,ORD
IB2453,22/02/2023,22/02/2023,792.72,True,MEL,DXB
QR6185,24/12/2023,24/12/2023,294.79,True,MUC,BHX
SK5952,11/5/2024,11/5/2024,339.32,True,JFK,MUC
QR1720,20/11/2024,20/11/2024,543.48,True,GVA,SEA
PC3009,12/4/2023,12/4/2023,1253.8,True,CPH,GRU
PC2978,23/11/2023,23/11/2023,935.01,False,SIN,OSL
QR8731,24/01/2025,24/01/2025,970.28,False,ARN,BGY
FR2939,25/01/2023,25/01/2023,637.84,False,LAX,YVR
QR5008,27/02/2023,27/02/2023,1042.66,False,NAP,YYZ
AZ8224,26/06/2024,26/06/2024,1117.89,False,HKG,GRU
AF4483,1/9/2023,1/9/2023,496.31,False,MIA,OSL
SK7647,16/09/2023,16/09/2023,933.1,False,DFW,BUD
LO166,14/12/2024,14/12/2024,126.22,False,ZRH,SYD
OS2473,5/1/2024,5/1/2024,381.52,False,CMB,NRT
SK2620,15/09/2024,15/09/2024,1172.94,True,NRT,ZRH
SK241,8/7/2023,8/7/2023,1228.63,True,GRU,DFW
LO813,6/1/2023,6/1/2023,327.44,False,MAD,MXP
IB2186,16/06/2023,16/06/2023,339.43,False,VLC,SIN
QR2411,18/03/2025,18/03/2025,319.41,True,SVO,AMD
EW9651,19/07/2023,19/07/2023,461.2,False,GRU,VLC
LH6480,19/11/2023,19/11/2023,1204.55,True,NCE,DXB
KL5196,16/06/2024,16/06/2024,882.51,False,NCE,SIN
LH697,14/12/2023,14/12/2023,1065.15,False,LIN,LAX
SN6647,9/3/2024,9/3/2024,477.34,False,ORY,CPH
SN4174,15/10/2023,15/10/2023,456.57,True,NAP,LIM
KL1592,27/12/2024,27/12/2024,1061.92,False,HAM,EDI
SK761,1/2/2024,1/2/2024,934.29,False,BUD,ORD
EW6260,1/2/2023,1/2/2023,329.24,False,DOH,LIS
AF9473,29/09/2024,29/09/2024,364.89,True,BCN,NCE
BA5757,23/08/2024,23/08/2024,330.87,False,BGY,LAX
U21720,22/08/2024,22/08/2024,671.59,False,JFK,DFW
BA5230,9/5/2023,9/5/2023,1202.82,True,PSA,BCN
FR6516,28/07/2024,28/07/2024,1274.36,False,NRT,LED
LH7550,16/08/2024,16/08/2024,736.94,True,JFK,AGP
AZ5539,27/04/2024,27/04/2024,478.89,False,OPO,HEL
U26827,5/5/2023,5/5/2023,1241.42,False,LIN,IAH
EK4854,18/08/2024,18/08/2024,1049.95,True,OPO,FRA
LO976,23/09/2023,23/09/2023,1291.53,True,VCE,LED
IB3477,7/2/2025,7/2/2025,704.17,False,EZE,HKG
AF1786,21/01/2024,21/01/2024,1062.95,True,LIN,PMO
VY9139,28/07/2023,28/07/2023,1050.54,True,VCE,ORD
U25389,3/11/2024,3/11/2024,286.34,True,SVO,LAX
SK358,22/05/2024,22/05/2024,917.95,True,SEA,ORD
IB5042,20/02/2023,20/02/2023,666.17,True,FCO,AMD
W65748,31/01/2024,31/01/2024,442.19,False,DFW,ORY
VY1564,20/09/2024,20/09/2024,910.36,True,LED,OPO
AY1452,31/03/2024,31/03/2024,601.98,False,FCO,ATH
LO8399,3/1/2023,3/1/2023,955.42,True,NAP,MIA
AF6232,6/1/2025,6/1/2025,396.75,False,AGP,OPO
W61574,11/11/2024,11/11/2024,740.04,True,DFW,CTA
FR3937,24/05/2023,24/05/2023,654.75,True,GVA,SAW
LH4727,17/01/2025,17/01/2025,97.55,False,EZE,SAW
KL1834,23/10/2024,23/10/2024,601.78,True,BHX,PMO
EW5704,29/11/2023,29/11/2023,1010.98,True,BHX,SYD
W64055,9/9/2023,9/9/2023,810.57,True,HAM,ARN
TK6772,31/12/2024,31/12/2024,1025.16,False,AMS,BUD
U23278,31/10/2023,31/10/2023,642.12,False,MXP,CTA
BA7511,7/3/2024,7/3/2024,983.15,False,LIM,ORY
W65174,9/9/2024,9/9/2024,743.5,False,SOF,OSL
EW8376,8/9/2024,8/9/2024,888.78,True,LIM,DXB
LO1782,16/06/2023,16/06/2023,1262.67,False,EZE,SYD
FR6677,5/4/2023,5/4/2023,185.41,False,DXB,PRG
FR336,5/6/2023,5/6/2023,770.98,False,VIE,FCO
SK5447,18/03/2023,18/03/2023,186.03,False,CTA,HAM
AZ876,10/1/2023,10/1/2023,1196,False,FCO,ARN
KL424,7/8/2024,7/8/2024,1256.88,True,PSA,MAN
TK9806,25/07/2023,25/07/2023,373.59,False,MUC,VLC
W6342,29/05/2024,29/05/2024,615.07,True,VLC,ORD
TK490,30/12/2024,30/12/2024,66.98,True,MAN,BUD
LO8615,2/9/2023,2/9/2023,355.83,False,SAW,LED
SK4156,24/11/2024,24/11/2024,220.23,False,OSL,MAD
FR6784,30/07/2023,30/07/2023,916.01,True,PMO,TXL
OS5133,24/01/2024,24/01/2024,95.02,True,BRU,YYZ
QR4572,30/07/2023,30/07/2023,1287.26,True,ORY,BOG
AF5701,19/09/2023,19/09/2023,861.71,False,DOH,DXB
LO9106,22/11/2024,22/11/2024,729.82,True,ARN,BOS
U24405,17/03/2024,17/03/2024,193.79,False,LIS,PSA
SK6034,6/9/2024,6/9/2024,657.69,True,ESB,PMO
IB6957,13/11/2024,13/11/2024,1214.16,False,BOS,BUD
AY1338,21/03/2025,21/03/2025,854.07,True,NRT,LIS
SN6940,20/09/2024,20/09/2024,121.31,True,FRA,ARN
QR8705,28/10/2023,28/10/2023,589.88,True,FRA,HEL
W63551,22/12/2023,22/12/2023,643.29,False,BLQ,MXP
SK9149,27/03/2024,27/03/2024,129.42,True,VCE,LED
BA4849,14/03/2025,14/03/2025,954.36,False,EDI,AGP
AY3261,13/01/2023,13/01/2023,1036.91,False,BUD,PRG
AY9822,31/07/2023,31/07/2023,1112.79,True,ORY,DUB
QR1767,7/4/2023,7/4/2023,1157.3,True,NCE,EDI
PC6217,18/02/2025,18/02/2025,656.89,True,SVO,WAW
SK7344,13/08/2023,13/08/2023,521.89,True,NAP,BLQ
SK6996,19/06/2024,19/06/2024,282.53,False,MIA,NCE
IB6439,19/07/2023,19/07/2023,140.1,False,SIN,NAP
EK8079,19/09/2024,19/09/2024,911.21,True,MUC,ORD
EK1081,30/03/2024,30/03/2024,909.75,False,OPO,HKG
SK6774,16/08/2024,16/08/2024,519.32,True,OPO,MAD
U2603,12/11/2023,12/11/2023,926.99,True,GRU,BRU
W63698,24/03/2023,24/03/2023,1289.99,False,ARN,DFW
IB5347,22/03/2023,22/03/2023,1210.84,True,TXL,AMS
BA7324,7/6/2023,7/6/2023,1251.64,True,LIN,GVA
AY1529,8/4/2024,8/4/2024,150.92,False,PMO,YVR
AZ2093,19/02/2023,19/02/2023,1168.87,True,MAD,SVO
LO4840,14/02/2025,14/02/2025,458.83,True,NAP,BCN
U25618,17/11/2024,17/11/2024,317.77,False,STN,MEL
SN6545,26/01/2024,26/01/2024,715.34,False,BHX,SAW
U23086,14/05/2024,14/05/2024,742.06,False,MEL,GVA
IB8799,3/1/2024,3/1/2024,344.97,True,LIN,LGW
SK6016,11/2/2024,11/2/2024,306.08,True,BCN,VCE
VY8820,3/12/2024,3/12/2024,102.39,True,SOF,ARN
AY9960,20/05/2024,20/05/2024,811,True,LHR,MAD
VY202,2/6/2024,2/6/2024,370.86,False,CTA,GVA
SN7237,19/03/2024,19/03/2024,420.54,False,DOH,TXL
TK7003,1/8/2023,1/8/2023,591.71,False,ESB,YVR
W69052,9/3/2023,9/3/2023,1099.45,True,MEL,LIN
AF1161,22/02/2023,22/02/2023,1135.45,True,YYZ,PEK
AY4961,24/10/2024,24/10/2024,118.15,True,OSL,MAN
EK3985,19/10/2024,19/10/2024,946.44,True,VLC,EZE
PC5888,14/10/2023,14/10/2023,179.18,False,LHR,BHX
EK4585,8/8/2024,8/8/2024,979.16,True,DFW,EZE
PC4948,22/08/2024,22/08/2024,921.08,True,ORD,DUB
EW630,21/01/2023,21/01/2023,529.53,True,ZRH,MUC
PC7011,12/2/2025,12/2/2025,1088.24,True,PMO,BGY
AZ6286,18/08/2023,18/08/2023,1027.56,False,SVO,SOF
SK8914,5/3/2024,5/3/2024,392.95,True,BCN,LIN
FR2056,6/5/2024,6/5/2024,970.75,True,PEK,MRS
AY8257,9/8/2024,9/8/2024,980.2,False,CDG,VCE
LO3089,5/10/2023,5/10/2023,765.78,False,VIE,LED
PC2285,15/01/2023,15/01/2023,871.49,True,VLC,ORY
U21115,6/1/2023,6/1/2023,754.45,False,DOH,YVR
KL540,27/02/2023,27/02/2023,631.94,False,PSA,MRS
PC7118,7/10/2024,7/10/2024,601.06,False,MAN,LED
VY3059,3/3/2023,3/3/2023,290.95,False,GVA,MEL
VY510,22/08/2024,22/08/2024,1015.98,True,MEL,FCO
KL5512,4/4/2023,4/4/2023,643.04,True,WAW,ICN
OS9021,1/3/2023,1/3/2023,1126.13,False,AMD,LIS
EK9488,5/5/2023,5/5/2023,712.32,False,PSA,PEK
U25073,2/8/2023,2/8/2023,1233.19,True,OPO,HAM
